Listening for transport dt_socket at address: 1044
TLC2 Version 2.05 of 7 November 2012
Running in Model-Checking mode.
Parsing file l4_n10.tla
Parsing file GridPerformanceTest.tla
Parsing file /mnt/tlc/3177/tla/tla2sany/StandardModules/TLC.tla
Parsing file /mnt/tlc/3177/tla/tla2sany/StandardModules/Integers.tla
Parsing file /mnt/tlc/3177/tla/tla2sany/StandardModules/FiniteSets.tla
Parsing file /mnt/tlc/3177/tla/tla2sany/StandardModules/Naturals.tla
Parsing file /mnt/tlc/3177/tla/tla2sany/StandardModules/Sequences.tla
Semantic processing of module Naturals
Semantic processing of module Integers
Semantic processing of module Sequences
Semantic processing of module FiniteSets
Semantic processing of module GridPerformanceTest
Semantic processing of module TLC
Semantic processing of module l4_n10
Starting... (2012-11-09 15:57:27)
Computing initial states...
Finished computing initial states: 1 distinct state generated.
Progress(37) at 2012-11-09 17:00:10: 4944284410 states generated (81,690,887 s/min), 554260172 distinct states found (8,510,996 ds/min), 59831714 states left on queue.
Progress(37) at 2012-11-09 17:01:10: 5022050565 states generated (77,766,144 s/min), 562359291 distinct states found (8,099,119 ds/min), 60154220 states left on queue.
Progress(37) at 2012-11-09 17:02:10: 5109293761 states generated (87,243,207 s/min), 571271996 distinct states found (8,912,705 ds/min), 60342604 states left on queue.
Progress(37) at 2012-11-09 17:03:10: 5199505783 states generated (90,212,012 s/min), 580237281 distinct states found (8,965,285 ds/min), 60286688 states left on queue.
Progress(37) at 2012-11-09 17:04:10: 5287613285 states generated (88,107,502 s/min), 588928863 distinct states found (8,691,582 ds/min), 60167519 states left on queue.
Progress(37) at 2012-11-09 17:05:10: 5379310317 states generated (91,697,032 s/min), 597523008 distinct states found (8,594,145 ds/min), 59591961 states left on queue.
Progress(37) at 2012-11-09 17:06:10: 5462664794 states generated (83,354,487 s/min), 605511970 distinct states found (7,988,962 ds/min), 59245476 states left on queue.
Progress(38) at 2012-11-09 17:07:10: 5549242001 states generated (86,577,196 s/min), 614411615 distinct states found (8,899,645 ds/min), 59487400 states left on queue.
Progress(38) at 2012-11-09 17:08:10: 5636327589 states generated (87,085,599 s/min), 623265906 distinct states found (8,854,291 ds/min), 59633131 states left on queue.
Progress(38) at 2012-11-09 17:09:10: 5726615309 states generated (90,287,720 s/min), 632249088 distinct states found (8,983,182 ds/min), 59587540 states left on queue.
Progress(38) at 2012-11-09 17:10:10: 5813643987 states generated (87,028,668 s/min), 640749127 distinct states found (8,500,039 ds/min), 59384714 states left on queue.
