TLC2 Version 2.05 of 18 May 2012
Running in Model-Checking mode.
Parsing file l1_n32_k2.tla
Parsing file GridPerformanceTest.tla
Parsing file /mnt/tlc/3131/tla/tla2sany/StandardModules/TLC.tla
Parsing file /mnt/tlc/3131/tla/tla2sany/StandardModules/Integers.tla
Parsing file /mnt/tlc/3131/tla/tla2sany/StandardModules/FiniteSets.tla
Parsing file /mnt/tlc/3131/tla/tla2sany/StandardModules/Naturals.tla
Parsing file /mnt/tlc/3131/tla/tla2sany/StandardModules/Sequences.tla
Semantic processing of module Naturals
Semantic processing of module Integers
Semantic processing of module Sequences
Semantic processing of module FiniteSets
Semantic processing of module GridPerformanceTest
Semantic processing of module TLC
Semantic processing of module l1_n32_k2
Starting... (2012-08-22 16:12:50)
Computing initial states...
Finished computing initial states: 1 distinct state generated.
Progress(14) at 2012-08-22 17:45:35: 7772073653 states generated (96,779,324 s/min), 488119073 distinct states found (4,196,978 ds/min), 245241748 states left on queue.
Progress(14) at 2012-08-22 17:46:35: 7863756621 states generated (91,682,892 s/min), 493523275 distinct states found (5,404,202 ds/min), 247780860 states left on queue.
Progress(14) at 2012-08-22 17:47:35: 7975108972 states generated (111,352,376 s/min), 498182175 distinct states found (4,658,900 ds/min), 248959996 states left on queue.
Progress(14) at 2012-08-22 17:48:35: 8083117109 states generated (108,008,227 s/min), 502900952 distinct states found (4,718,777 ds/min), 250303509 states left on queue.
Progress(14) at 2012-08-22 17:49:35: 8181324785 states generated (98,207,578 s/min), 508163547 distinct states found (5,262,595 ds/min), 252497126 states left on queue.
Progress(14) at 2012-08-22 17:50:35: 8277061701 states generated (95,736,946 s/min), 512419760 distinct states found (4,256,213 ds/min), 253761553 states left on queue.
Progress(14) at 2012-08-22 17:51:35: 8379974589 states generated (102,912,850 s/min), 517231149 distinct states found (4,811,389 ds/min), 255356916 states left on queue.
Progress(14) at 2012-08-22 17:52:35: 8482200672 states generated (102,226,146 s/min), 522027859 distinct states found (4,796,710 ds/min), 256959060 states left on queue.
Progress(14) at 2012-08-22 17:53:35: 8570098738 states generated (87,898,035 s/min), 527566529 distinct states found (5,538,670 ds/min), 259750915 states left on queue.
Progress(14) at 2012-08-22 17:54:35: 8667603164 states generated (97,504,390 s/min), 532894194 distinct states found (5,327,665 ds/min), 262031571 states left on queue.
Progress(15) at 2012-08-22 17:55:35: 8741828244 states generated (74,225,213 s/min), 537522355 distinct states found (4,628,161 ds/min), 264340190 states left on queue.
Progress(15) at 2012-08-22 17:56:35: 8828138086 states generated (86,309,744 s/min), 542827044 distinct states found (5,304,689 ds/min), 266947703 states left on queue.
Progress(15) at 2012-08-22 17:57:35: 8918022846 states generated (89,884,833 s/min), 548252763 distinct states found (5,425,719 ds/min), 269564517 states left on queue.
Progress(15) at 2012-08-22 17:58:35: 9015718823 states generated (97,695,881 s/min), 553432527 distinct states found (5,179,764 ds/min), 271691285 states left on queue.
Progress(15) at 2012-08-22 17:59:35: 9112731792 states generated (97,013,030 s/min), 558608262 distinct states found (5,175,735 ds/min), 273835367 states left on queue.
Progress(15) at 2012-08-22 18:00:35: 9190607040 states generated (77,875,255 s/min), 563451324 distinct states found (4,843,062 ds/min), 276244844 states left on queue.
Progress(15) at 2012-08-22 18:01:35: 9280871834 states generated (90,264,785 s/min), 568617257 distinct states found (5,165,933 ds/min), 278589988 states left on queue.
Progress(15) at 2012-08-22 18:02:35: 9379156597 states generated (98,284,712 s/min), 573761692 distinct states found (5,144,435 ds/min), 280663024 states left on queue.
Progress(15) at 2012-08-22 18:03:35: 9474315469 states generated (95,158,895 s/min), 579095254 distinct states found (5,333,562 ds/min), 283022873 states left on queue.
Progress(15) at 2012-08-22 18:04:35: 9574300378 states generated (99,984,877 s/min), 584319547 distinct states found (5,224,293 ds/min), 285122634 states left on queue.
Progress(15) at 2012-08-22 18:05:35: 9659723183 states generated (85,422,927 s/min), 588992682 distinct states found (4,673,135 ds/min), 287126310 states left on queue.
Progress(15) at 2012-08-22 18:06:35: 9756793077 states generated (97,069,777 s/min), 594029930 distinct states found (5,037,248 ds/min), 289130118 states left on queue.
Progress(15) at 2012-08-22 18:07:35: 9859605592 states generated (102,812,609 s/min), 599201269 distinct states found (5,171,339 ds/min), 291088561 states left on queue.
Progress(15) at 2012-08-22 18:08:35: 9960315709 states generated (100,709,974 s/min), 604393074 distinct states found (5,191,805 ds/min), 293133182 states left on queue.
Progress(15) at 2012-08-22 18:09:35: 10065265580 states generated (104,950,037 s/min), 609341606 distinct states found (4,948,532 ds/min), 294802039 states left on queue.
Progress(15) at 2012-08-22 18:10:35: 10161541344 states generated (96,275,666 s/min), 613551618 distinct states found (4,210,012 ds/min), 296003428 states left on queue.
Progress(15) at 2012-08-22 18:11:35: 10266197961 states generated (104,656,585 s/min), 618196229 distinct states found (4,644,611 ds/min), 297377520 states left on queue.
Progress(15) at 2012-08-22 18:12:35: 10357364613 states generated (91,166,782 s/min), 623554730 distinct states found (5,358,501 ds/min), 299887063 states left on queue.
Progress(15) at 2012-08-22 18:13:35: 10459454368 states generated (102,089,755 s/min), 628494509 distinct states found (4,939,779 ds/min), 301636534 states left on queue.
Progress(15) at 2012-08-22 18:14:35: 10560893190 states generated (101,438,724 s/min), 633572314 distinct states found (5,077,805 ds/min), 303544378 states left on queue.
Progress(15) at 2012-08-22 18:15:35: 10651889528 states generated (90,996,423 s/min), 637874330 distinct states found (4,302,016 ds/min), 305002772 states left on queue.
Progress(15) at 2012-08-22 18:16:35: 10749793673 states generated (97,904,054 s/min), 642601504 distinct states found (4,727,174 ds/min), 306670429 states left on queue.
