TLC2 Version 2.05 of 18 May 2012
Running in Model-Checking mode.
Parsing file l4_n10.tla
Parsing file GridPerformanceTest.tla
Parsing file /mnt/tlc/1364/tla/tla2sany/StandardModules/TLC.tla
Parsing file /mnt/tlc/1364/tla/tla2sany/StandardModules/Integers.tla
Parsing file /mnt/tlc/1364/tla/tla2sany/StandardModules/FiniteSets.tla
Parsing file /mnt/tlc/1364/tla/tla2sany/StandardModules/Naturals.tla
Parsing file /mnt/tlc/1364/tla/tla2sany/StandardModules/Sequences.tla
Semantic processing of module Naturals
Semantic processing of module Integers
Semantic processing of module Sequences
Semantic processing of module FiniteSets
Semantic processing of module GridPerformanceTest
Semantic processing of module TLC
Semantic processing of module l4_n10
Starting... (2012-08-18 16:43:22)
Computing initial states...
Finished computing initial states: 1 distinct state generated.
Progress(38) at 2012-08-18 18:08:34: 5845130761 states generated (69,695,268 s/min), 643787208 distinct states found (6,847,818 ds/min), 59274117 states left on queue.
Progress(38) at 2012-08-18 18:09:34: 5915021520 states generated (69,890,758 s/min), 650329660 distinct states found (6,542,452 ds/min), 58827496 states left on queue.
Progress(39) at 2012-08-18 18:10:34: 5977808956 states generated (62,787,402 s/min), 656273995 distinct states found (5,944,335 ds/min), 58493088 states left on queue.
Progress(39) at 2012-08-18 18:11:34: 6043971095 states generated (66,162,173 s/min), 662967688 distinct states found (6,693,693 ds/min), 58570563 states left on queue.
Progress(39) at 2012-08-18 18:12:34: 6113159428 states generated (69,188,324 s/min), 669797538 distinct states found (6,829,850 ds/min), 58481580 states left on queue.
Progress(39) at 2012-08-18 18:13:34: 6182256679 states generated (69,097,260 s/min), 676656095 distinct states found (6,858,557 ds/min), 58430414 states left on queue.
Progress(39) at 2012-08-18 18:14:34: 6251716285 states generated (69,459,597 s/min), 683164606 distinct states found (6,508,511 ds/min), 57992963 states left on queue.
Progress(39) at 2012-08-18 18:15:34: 6314031199 states generated (62,314,887 s/min), 688998694 distinct states found (5,834,088 ds/min), 57595566 states left on queue.
Progress(39) at 2012-08-18 18:16:34: 6380046919 states generated (66,015,746 s/min), 695381234 distinct states found (6,382,540 ds/min), 57376528 states left on queue.
Progress(39) at 2012-08-18 18:17:34: 6448535122 states generated (68,488,213 s/min), 702041695 distinct states found (6,660,461 ds/min), 57188170 states left on queue.
Progress(39) at 2012-08-18 18:18:34: 6517424289 states generated (68,889,167 s/min), 708253249 distinct states found (6,211,554 ds/min), 56510805 states left on queue.
Progress(40) at 2012-08-18 18:19:34: 6584257258 states generated (66,832,935 s/min), 714760563 distinct states found (6,507,314 ds/min), 56334824 states left on queue.
Progress(40) at 2012-08-18 18:20:34: 6644486293 states generated (60,229,061 s/min), 720717494 distinct states found (5,956,931 ds/min), 56268849 states left on queue.
Progress(40) at 2012-08-18 18:21:34: 6709813981 states generated (65,327,697 s/min), 726974309 distinct states found (6,256,815 ds/min), 55992900 states left on queue.
Progress(40) at 2012-08-18 18:22:34: 6777556481 states generated (67,742,499 s/min), 733555259 distinct states found (6,580,950 ds/min), 55799596 states left on queue.
Progress(40) at 2012-08-18 18:23:34: 6844827446 states generated (67,270,956 s/min), 739687579 distinct states found (6,132,320 ds/min), 55204819 states left on queue.
Progress(40) at 2012-08-18 18:24:34: 6912695051 states generated (67,867,606 s/min), 746078974 distinct states found (6,391,395 ds/min), 54809453 states left on queue.
Progress(40) at 2012-08-18 18:25:34: 6972842493 states generated (60,147,436 s/min), 751718255 distinct states found (5,639,281 ds/min), 54433998 states left on queue.
Progress(40) at 2012-08-18 18:26:34: 7037688774 states generated (64,846,281 s/min), 757771969 distinct states found (6,053,714 ds/min), 54003080 states left on queue.
Progress(41) at 2012-08-18 18:27:34: 7104424980 states generated (66,736,220 s/min), 763514815 distinct states found (5,742,846 ds/min), 53072306 states left on queue.
Progress(41) at 2012-08-18 18:28:34: 7167996751 states generated (63,571,771 s/min), 769834204 distinct states found (6,319,389 ds/min), 53034514 states left on queue.
Progress(41) at 2012-08-18 18:29:34: 7233594170 states generated (65,597,419 s/min), 776212049 distinct states found (6,377,845 ds/min), 52852618 states left on queue.
Progress(41) at 2012-08-18 18:30:34: 7293083835 states generated (59,489,649 s/min), 781687250 distinct states found (5,475,201 ds/min), 52378856 states left on queue.
Progress(41) at 2012-08-18 18:31:34: 7357095946 states generated (64,012,119 s/min), 787771928 distinct states found (6,084,678 ds/min), 52062322 states left on queue.
Progress(41) at 2012-08-18 18:32:34: 7422148589 states generated (65,052,642 s/min), 793581775 distinct states found (5,809,847 ds/min), 51366905 states left on queue.
Progress(41) at 2012-08-18 18:33:34: 7487185099 states generated (65,036,520 s/min), 799598303 distinct states found (6,016,528 ds/min), 50879776 states left on queue.
Progress(41) at 2012-08-18 18:34:34: 7551358948 states generated (64,173,814 s/min), 805508333 distinct states found (5,910,030 ds/min), 50372426 states left on queue.
Progress(41) at 2012-08-18 18:35:34: 7609540913 states generated (58,181,978 s/min), 810587528 distinct states found (5,079,195 ds/min), 49633428 states left on queue.
Progress(42) at 2012-08-18 18:36:34: 7669817713 states generated (60,276,813 s/min), 816217852 distinct states found (5,630,324 ds/min), 49236066 states left on queue.
Progress(42) at 2012-08-18 18:37:34: 7732060026 states generated (62,242,321 s/min), 822135343 distinct states found (5,917,491 ds/min), 48929327 states left on queue.
Progress(42) at 2012-08-18 18:38:34: 7795923522 states generated (63,863,487 s/min), 828011698 distinct states found (5,876,355 ds/min), 48419330 states left on queue.
Progress(42) at 2012-08-18 18:39:34: 7859627643 states generated (63,704,124 s/min), 833942156 distinct states found (5,930,458 ds/min), 47979378 states left on queue.
Progress(42) at 2012-08-18 18:40:34: 7916552790 states generated (56,925,091 s/min), 838933233 distinct states found (4,991,077 ds/min), 47277945 states left on queue.
Progress(42) at 2012-08-18 18:41:34: 7977916388 states generated (61,363,661 s/min), 844481715 distinct states found (5,548,482 ds/min), 46690059 states left on queue.
Progress(42) at 2012-08-18 18:42:34: 8040520238 states generated (62,603,838 s/min), 850085750 distinct states found (5,604,035 ds/min), 46033710 states left on queue.
Progress(42) at 2012-08-18 18:43:34: 8102284876 states generated (61,764,641 s/min), 855456545 distinct states found (5,370,795 ds/min), 45228042 states left on queue.
Progress(43) at 2012-08-18 18:44:34: 8164179037 states generated (61,894,159 s/min), 861113245 distinct states found (5,656,700 ds/min), 44695325 states left on queue.
Progress(43) at 2012-08-18 18:45:34: 8220144050 states generated (55,965,008 s/min), 866326092 distinct states found (5,212,847 ds/min), 44311677 states left on queue.
Progress(43) at 2012-08-18 18:46:34: 8278436852 states generated (58,292,809 s/min), 871584769 distinct states found (5,258,677 ds/min), 43741070 states left on queue.
Progress(43) at 2012-08-18 18:47:34: 8339034049 states generated (60,597,195 s/min), 877108937 distinct states found (5,524,168 ds/min), 43205517 states left on queue.
Progress(43) at 2012-08-18 18:48:34: 8399485224 states generated (60,451,186 s/min), 882303688 distinct states found (5,194,751 ds/min), 42355150 states left on queue.
Progress(43) at 2012-08-18 18:49:34: 8458877196 states generated (59,391,952 s/min), 887549994 distinct states found (5,246,306 ds/min), 41662261 states left on queue.
Progress(43) at 2012-08-18 18:50:34: 8511249295 states generated (52,372,089 s/min), 892174477 distinct states found (4,624,483 ds/min), 41049539 states left on queue.
Progress(43) at 2012-08-18 18:51:34: 8568144074 states generated (56,894,800 s/min), 896892046 distinct states found (4,717,569 ds/min), 40077629 states left on queue.
Progress(44) at 2012-08-18 18:52:34: 8626565866 states generated (58,421,793 s/min), 902302200 distinct states found (5,410,154 ds/min), 39645600 states left on queue.
Progress(44) at 2012-08-18 18:53:34: 8684103375 states generated (57,537,517 s/min), 907552590 distinct states found (5,250,390 ds/min), 39142244 states left on queue.
Progress(44) at 2012-08-18 18:54:34: 8740837566 states generated (56,734,186 s/min), 912479141 distinct states found (4,926,551 ds/min), 38395372 states left on queue.
Progress(44) at 2012-08-18 18:55:34: 8791410332 states generated (50,572,706 s/min), 916951682 distinct states found (4,472,541 ds/min), 37810640 states left on queue.
Progress(44) at 2012-08-18 18:56:34: 8844210072 states generated (52,799,804 s/min), 921402370 distinct states found (4,450,688 ds/min), 36981347 states left on queue.
Progress(44) at 2012-08-18 18:57:34: 8905989068 states generated (61,778,987 s/min), 926783050 distinct states found (5,380,680 ds/min), 36184127 states left on queue.
Progress(44) at 2012-08-18 18:58:34: 8968865916 states generated (62,876,857 s/min), 931950361 distinct states found (5,167,311 ds/min), 35063755 states left on queue.
Progress(45) at 2012-08-18 18:59:34: 9029549180 states generated (60,683,255 s/min), 937424869 distinct states found (5,474,508 ds/min), 34469937 states left on queue.
Progress(45) at 2012-08-18 19:00:34: 9084284910 states generated (54,735,739 s/min), 942298232 distinct states found (4,873,363 ds/min), 33869732 states left on queue.
Progress(45) at 2012-08-18 19:01:35: 9143424393 states generated (59,139,484 s/min), 947437738 distinct states found (5,139,506 ds/min), 33095281 states left on queue.
Progress(45) at 2012-08-18 19:02:36: 9202418816 states generated (58,994,423 s/min), 952299272 distinct states found (4,861,534 ds/min), 32057374 states left on queue.
Progress(45) at 2012-08-18 19:03:36: 9259921184 states generated (57,502,328 s/min), 957212152 distinct states found (4,912,880 ds/min), 31220019 states left on queue.
Progress(45) at 2012-08-18 19:04:36: 9316207039 states generated (56,285,877 s/min), 961776577 distinct states found (4,564,425 ds/min), 30155863 states left on queue.
Progress(46) at 2012-08-18 19:05:37: 9364360735 states generated (48,153,672 s/min), 966039060 distinct states found (4,262,483 ds/min), 29602979 states left on queue.
