Listening for transport dt_socket at address: 1044
TLC2 Version 2.05 of 23 July 2013
Running in Model-Checking mode.
Parsing file l12_n10.tla
Parsing file GridPerformanceTest.tla
Parsing file /mnt/tlc/40281/tla/tla2sany/StandardModules/TLC.tla
Parsing file /mnt/tlc/40281/tla/tla2sany/StandardModules/Integers.tla
Parsing file /mnt/tlc/40281/tla/tla2sany/StandardModules/FiniteSets.tla
Parsing file /mnt/tlc/40281/tla/tla2sany/StandardModules/Naturals.tla
Parsing file /mnt/tlc/40281/tla/tla2sany/StandardModules/Sequences.tla
Semantic processing of module Naturals
Semantic processing of module Integers
Semantic processing of module Sequences
Semantic processing of module FiniteSets
Semantic processing of module GridPerformanceTest
Semantic processing of module TLC
Semantic processing of module l12_n10
Starting... (2014-07-04 17:25:11)
Computing initial states...
Finished computing initial states: 1 distinct state generated.
Progress(8) at 2014-07-04 17:25:19: 46098 states generated (46,096 s/min), 13587 distinct states found (13,587 ds/min), 8971 states left on queue.
Progress(31) at 2014-07-05 20:47:43: 2088788050 states generated (1,298,391 s/min), 253366324 distinct states found (126,864 ds/min), 44487511 states left on queue.
Progress(31) at 2014-07-05 20:48:43: 2090083606 states generated (1,295,556 s/min), 253527997 distinct states found (161,673 ds/min), 44519628 states left on queue.
Progress(31) at 2014-07-05 20:49:43: 2091378910 states generated (1,295,306 s/min), 253684513 distinct states found (156,516 ds/min), 44546612 states left on queue.
Progress(31) at 2014-07-05 20:50:43: 2092562298 states generated (1,183,387 s/min), 253820570 distinct states found (136,057 ds/min), 44564333 states left on queue.
Progress(31) at 2014-07-05 20:51:43: 2093848753 states generated (1,286,456 s/min), 253961974 distinct states found (141,404 ds/min), 44577090 states left on queue.
Progress(31) at 2014-07-05 20:52:43: 2095144690 states generated (1,295,935 s/min), 254126207 distinct states found (164,233 ds/min), 44611730 states left on queue.
Progress(31) at 2014-07-05 20:53:43: 2096441445 states generated (1,296,757 s/min), 254279891 distinct states found (153,684 ds/min), 44635739 states left on queue.
Progress(31) at 2014-07-05 20:54:43: 2097740382 states generated (1,298,935 s/min), 254429449 distinct states found (149,558 ds/min), 44655401 states left on queue.
Progress(31) at 2014-07-05 20:55:43: 2098965427 states generated (1,225,047 s/min), 254564190 distinct states found (134,741 ds/min), 44667639 states left on queue.
Progress(31) at 2014-07-05 20:56:43: 2100254904 states generated (1,289,476 s/min), 254717067 distinct states found (152,877 ds/min), 44691569 states left on queue.
Progress(31) at 2014-07-05 20:57:43: 2101551726 states generated (1,296,823 s/min), 254872303 distinct states found (155,236 ds/min), 44717122 states left on queue.
Progress(31) at 2014-07-05 20:58:43: 2102844098 states generated (1,292,369 s/min), 255016831 distinct states found (144,528 ds/min), 44732413 states left on queue.
Progress(31) at 2014-07-05 20:59:43: 2104140372 states generated (1,296,276 s/min), 255159000 distinct states found (142,169 ds/min), 44744952 states left on queue.
Progress(31) at 2014-07-05 21:00:43: 2105361084 states generated (1,220,712 s/min), 255291130 distinct states found (132,130 ds/min), 44755014 states left on queue.
Progress(31) at 2014-07-05 21:01:43: 2106652343 states generated (1,291,260 s/min), 255448653 distinct states found (157,523 ds/min), 44783410 states left on queue.
Progress(31) at 2014-07-05 21:02:43: 2107943089 states generated (1,290,746 s/min), 255596625 distinct states found (147,972 ds/min), 44802307 states left on queue.
Progress(31) at 2014-07-05 21:03:43: 2109231399 states generated (1,288,310 s/min), 255740677 distinct states found (144,052 ds/min), 44817529 states left on queue.
Progress(31) at 2014-07-05 21:04:43: 2110508626 states generated (1,277,224 s/min), 255878695 distinct states found (138,018 ds/min), 44827823 states left on queue.
Progress(31) at 2014-07-05 21:05:43: 2111681925 states generated (1,173,302 s/min), 255999754 distinct states found (121,059 ds/min), 44831554 states left on queue.
Progress(31) at 2014-07-05 21:06:43: 2112976367 states generated (1,294,438 s/min), 256135590 distinct states found (135,836 ds/min), 44837946 states left on queue.
Progress(31) at 2014-07-05 21:07:43: 2114268373 states generated (1,292,008 s/min), 256267157 distinct states found (131,567 ds/min), 44840310 states left on queue.
Progress(31) at 2014-07-05 21:08:43: 2115561575 states generated (1,293,204 s/min), 256423130 distinct states found (155,973 ds/min), 44866964 states left on queue.
Progress(31) at 2014-07-05 21:09:43: 2116851696 states generated (1,290,120 s/min), 256570930 distinct states found (147,800 ds/min), 44885752 states left on queue.
Progress(31) at 2014-07-05 21:10:43: 2118002803 states generated (1,151,107 s/min), 256696115 distinct states found (125,185 ds/min), 44895827 states left on queue.
Progress(31) at 2014-07-05 21:11:43: 2119293977 states generated (1,291,173 s/min), 256834651 distinct states found (138,536 ds/min), 44905246 states left on queue.
Progress(31) at 2014-07-05 21:12:43: 2120584389 states generated (1,290,411 s/min), 256969356 distinct states found (134,705 ds/min), 44910909 states left on queue.
Progress(31) at 2014-07-05 21:13:43: 2121880949 states generated (1,296,560 s/min), 257099377 distinct states found (130,021 ds/min), 44911273 states left on queue.
Progress(31) at 2014-07-05 21:14:43: 2123164976 states generated (1,284,028 s/min), 257243550 distinct states found (144,173 ds/min), 44927044 states left on queue.
Progress(31) at 2014-07-05 21:15:43: 2124345761 states generated (1,180,786 s/min), 257386749 distinct states found (143,199 ds/min), 44952164 states left on queue.
Progress(31) at 2014-07-05 21:16:43: 2125637905 states generated (1,292,144 s/min), 257534190 distinct states found (147,441 ds/min), 44970391 states left on queue.
Progress(31) at 2014-07-05 21:17:43: 2126928783 states generated (1,290,875 s/min), 257679371 distinct states found (145,181 ds/min), 44986485 states left on queue.
Progress(31) at 2014-07-05 21:18:43: 2128218949 states generated (1,290,168 s/min), 257815121 distinct states found (135,750 ds/min), 44993219 states left on queue.
Progress(31) at 2014-07-05 21:19:43: 2129513453 states generated (1,294,504 s/min), 257949097 distinct states found (133,976 ds/min), 44997742 states left on queue.
Progress(31) at 2014-07-05 21:20:43: 2130691069 states generated (1,177,614 s/min), 258094706 distinct states found (145,609 ds/min), 45025593 states left on queue.
Progress(31) at 2014-07-05 21:21:43: 2131981376 states generated (1,290,310 s/min), 258243898 distinct states found (149,192 ds/min), 45045751 states left on queue.
Progress(31) at 2014-07-05 21:22:43: 2133274093 states generated (1,292,713 s/min), 258386844 distinct states found (142,946 ds/min), 45059426 states left on queue.
Progress(31) at 2014-07-05 21:23:43: 2134564920 states generated (1,290,830 s/min), 258527266 distinct states found (140,422 ds/min), 45070765 states left on queue.
Progress(31) at 2014-07-05 21:24:43: 2135858868 states generated (1,293,951 s/min), 258660068 distinct states found (132,802 ds/min), 45074172 states left on queue.
Progress(31) at 2014-07-05 21:25:44: 2137049307 states generated (1,190,439 s/min), 258786554 distinct states found (126,486 ds/min), 45081616 states left on queue.
Progress(31) at 2014-07-05 21:26:44: 2138342716 states generated (1,293,406 s/min), 258938033 distinct states found (151,479 ds/min), 45103753 states left on queue.
Progress(31) at 2014-07-05 21:27:44: 2139639839 states generated (1,297,123 s/min), 259081053 distinct states found (143,020 ds/min), 45117062 states left on queue.
Progress(31) at 2014-07-05 21:28:44: 2140938951 states generated (1,299,113 s/min), 259219196 distinct states found (138,143 ds/min), 45125292 states left on queue.
Progress(31) at 2014-07-05 21:29:44: 2142235657 states generated (1,296,706 s/min), 259356465 distinct states found (137,269 ds/min), 45132891 states left on queue.
Progress(31) at 2014-07-05 21:30:44: 2143449372 states generated (1,213,715 s/min), 259479439 distinct states found (122,974 ds/min), 45134495 states left on queue.
Progress(31) at 2014-07-05 21:31:44: 2144741794 states generated (1,292,418 s/min), 259630806 distinct states found (151,367 ds/min), 45156617 states left on queue.
Progress(31) at 2014-07-05 21:32:44: 2146028862 states generated (1,287,072 s/min), 259774824 distinct states found (144,018 ds/min), 45171933 states left on queue.
Progress(31) at 2014-07-05 21:33:44: 2147317117 states generated (1,288,252 s/min), 259918636 distinct states found (143,812 ds/min), 45186917 states left on queue.
Progress(31) at 2014-07-05 21:34:44: 2148591362 states generated (1,274,251 s/min), 260056553 distinct states found (137,917 ds/min), 45197409 states left on queue.
Progress(31) at 2014-07-05 21:35:44: 2149737348 states generated (1,145,983 s/min), 260174993 distinct states found (118,440 ds/min), 45201251 states left on queue.
Progress(31) at 2014-07-05 21:36:44: 2151027439 states generated (1,290,089 s/min), 260306267 distinct states found (131,274 ds/min), 45203515 states left on queue.
Progress(31) at 2014-07-05 21:37:44: 2152322541 states generated (1,295,102 s/min), 260440769 distinct states found (134,502 ds/min), 45208508 states left on queue.
Progress(31) at 2014-07-05 21:38:44: 2153617160 states generated (1,294,620 s/min), 260563601 distinct states found (122,832 ds/min), 45201878 states left on queue.
Progress(31) at 2014-07-05 21:39:44: 2154912553 states generated (1,295,393 s/min), 260692319 distinct states found (128,718 ds/min), 45201056 states left on queue.
Progress(31) at 2014-07-05 21:40:44: 2156112814 states generated (1,200,257 s/min), 260806266 distinct states found (113,947 ds/min), 45194977 states left on queue.
Progress(31) at 2014-07-05 21:41:44: 2157406616 states generated (1,293,807 s/min), 260938997 distinct states found (132,731 ds/min), 45198326 states left on queue.
Progress(31) at 2014-07-05 21:42:44: 2158699454 states generated (1,292,839 s/min), 261080427 distinct states found (141,430 ds/min), 45210473 states left on queue.
Progress(31) at 2014-07-05 21:43:44: 2159999775 states generated (1,300,321 s/min), 261219797 distinct states found (139,370 ds/min), 45219810 states left on queue.
Progress(31) at 2014-07-05 21:44:44: 2161295312 states generated (1,295,535 s/min), 261353654 distinct states found (133,857 ds/min), 45224115 states left on queue.
Progress(31) at 2014-07-05 21:45:44: 2162524919 states generated (1,229,607 s/min), 261486621 distinct states found (132,967 ds/min), 45234119 states left on queue.
Progress(31) at 2014-07-05 21:46:44: 2163821280 states generated (1,296,363 s/min), 261636317 distinct states found (149,696 ds/min), 45254181 states left on queue.
Progress(31) at 2014-07-05 21:47:44: 2165116047 states generated (1,294,769 s/min), 261778420 distinct states found (142,103 ds/min), 45266800 states left on queue.
Progress(31) at 2014-07-05 21:48:44: 2166408983 states generated (1,292,932 s/min), 261914980 distinct states found (136,560 ds/min), 45274075 states left on queue.
Progress(31) at 2014-07-05 21:49:44: 2167706855 states generated (1,297,874 s/min), 262049691 distinct states found (134,711 ds/min), 45278996 states left on queue.
Progress(31) at 2014-07-05 21:50:44: 2168926118 states generated (1,219,263 s/min), 262173922 distinct states found (124,231 ds/min), 45281301 states left on queue.
Progress(31) at 2014-07-05 21:51:44: 2170220131 states generated (1,294,013 s/min), 262304366 distinct states found (130,444 ds/min), 45282344 states left on queue.
Progress(31) at 2014-07-05 21:52:44: 2171512237 states generated (1,292,103 s/min), 262428214 distinct states found (123,848 ds/min), 45276981 states left on queue.
Progress(31) at 2014-07-05 21:53:44: 2172805487 states generated (1,293,250 s/min), 262555852 distinct states found (127,638 ds/min), 45275296 states left on queue.
Progress(31) at 2014-07-05 21:54:44: 2174099922 states generated (1,294,436 s/min), 262690235 distinct states found (134,383 ds/min), 45280234 states left on queue.
Progress(31) at 2014-07-05 21:55:44: 2175278919 states generated (1,178,996 s/min), 262822032 distinct states found (131,797 ds/min), 45294132 states left on queue.
Progress(31) at 2014-07-05 21:56:44: 2176563267 states generated (1,284,348 s/min), 262959437 distinct states found (137,405 ds/min), 45303102 states left on queue.
Progress(31) at 2014-07-05 21:57:44: 2177858000 states generated (1,294,736 s/min), 263095915 distinct states found (136,478 ds/min), 45310105 states left on queue.
Progress(31) at 2014-07-05 21:58:44: 2179153769 states generated (1,295,769 s/min), 263228821 distinct states found (132,906 ds/min), 45313434 states left on queue.
Progress(31) at 2014-07-05 21:59:44: 2180451752 states generated (1,297,984 s/min), 263359536 distinct states found (130,715 ds/min), 45314351 states left on queue.
Progress(31) at 2014-07-05 22:00:44: 2181663160 states generated (1,211,407 s/min), 263497314 distinct states found (137,778 ds/min), 45330988 states left on queue.
Progress(31) at 2014-07-05 22:01:44: 2182951535 states generated (1,288,371 s/min), 263639307 distinct states found (141,993 ds/min), 45344144 states left on queue.
Progress(31) at 2014-07-05 22:02:44: 2184244807 states generated (1,293,276 s/min), 263778491 distinct states found (139,184 ds/min), 45354002 states left on queue.
Progress(31) at 2014-07-05 22:03:44: 2185535884 states generated (1,291,077 s/min), 263910715 distinct states found (132,224 ds/min), 45357118 states left on queue.
Progress(31) at 2014-07-05 22:04:44: 2186828966 states generated (1,293,081 s/min), 264040868 distinct states found (130,153 ds/min), 45357964 states left on queue.
Progress(31) at 2014-07-05 22:05:44: 2187947387 states generated (1,118,418 s/min), 264155802 distinct states found (114,934 ds/min), 45361053 states left on queue.
Progress(31) at 2014-07-05 22:06:44: 2189228372 states generated (1,280,989 s/min), 264299783 distinct states found (143,981 ds/min), 45376937 states left on queue.
Progress(31) at 2014-07-05 22:07:44: 2190515377 states generated (1,287,003 s/min), 264438889 distinct states found (139,106 ds/min), 45387343 states left on queue.
Progress(31) at 2014-07-05 22:08:44: 2191804969 states generated (1,289,594 s/min), 264575092 distinct states found (136,203 ds/min), 45394586 states left on queue.
Progress(31) at 2014-07-05 22:09:44: 2193097581 states generated (1,292,610 s/min), 264707750 distinct states found (132,658 ds/min), 45397981 states left on queue.
Progress(31) at 2014-07-05 22:10:44: 2194309383 states generated (1,211,804 s/min), 264828333 distinct states found (120,583 ds/min), 45397385 states left on queue.
Progress(31) at 2014-07-05 22:11:44: 2195595298 states generated (1,285,911 s/min), 264956129 distinct states found (127,796 ds/min), 45396593 states left on queue.
Progress(31) at 2014-07-05 22:12:44: 2196884153 states generated (1,288,859 s/min), 265106555 distinct states found (150,426 ds/min), 45418131 states left on queue.
Progress(31) at 2014-07-05 22:13:44: 2198176096 states generated (1,291,942 s/min), 265263650 distinct states found (157,095 ds/min), 45446033 states left on queue.
Progress(31) at 2014-07-05 22:14:44: 2199471288 states generated (1,295,192 s/min), 265411812 distinct states found (148,162 ds/min), 45464675 states left on queue.
Progress(31) at 2014-07-05 22:15:44: 2200658035 states generated (1,186,744 s/min), 265542489 distinct states found (130,677 ds/min), 45476677 states left on queue.
Progress(31) at 2014-07-05 22:16:44: 2201946077 states generated (1,288,046 s/min), 265683788 distinct states found (141,299 ds/min), 45489172 states left on queue.
Progress(31) at 2014-07-05 22:17:44: 2203236967 states generated (1,290,890 s/min), 265843689 distinct states found (159,901 ds/min), 45519985 states left on queue.
Progress(31) at 2014-07-05 22:18:44: 2204524441 states generated (1,287,474 s/min), 265994783 distinct states found (151,094 ds/min), 45542328 states left on queue.
Progress(31) at 2014-07-05 22:19:44: 2205820260 states generated (1,295,819 s/min), 266139881 distinct states found (145,098 ds/min), 45557846 states left on queue.
Progress(31) at 2014-07-05 22:20:44: 2206984528 states generated (1,164,269 s/min), 266265784 distinct states found (125,903 ds/min), 45567325 states left on queue.
Progress(31) at 2014-07-05 22:21:44: 2208273079 states generated (1,288,548 s/min), 266401893 distinct states found (136,109 ds/min), 45574577 states left on queue.
Progress(31) at 2014-07-05 22:22:44: 2209561153 states generated (1,288,074 s/min), 266552668 distinct states found (150,775 ds/min), 45596545 states left on queue.
Progress(31) at 2014-07-05 22:23:44: 2210852148 states generated (1,290,996 s/min), 266704499 distinct states found (151,831 ds/min), 45619275 states left on queue.
Progress(31) at 2014-07-05 22:24:44: 2212142902 states generated (1,290,752 s/min), 266849525 distinct states found (145,026 ds/min), 45635226 states left on queue.
Progress(31) at 2014-07-05 22:25:45: 2213270201 states generated (1,127,302 s/min), 266971887 distinct states found (122,362 ds/min), 45644856 states left on queue.
Progress(31) at 2014-07-05 22:26:45: 2214569905 states generated (1,299,703 s/min), 267109584 distinct states found (137,697 ds/min), 45652584 states left on queue.
Progress(31) at 2014-07-05 22:27:45: 2215870720 states generated (1,300,813 s/min), 267243685 distinct states found (134,101 ds/min), 45656607 states left on queue.
Progress(31) at 2014-07-05 22:28:45: 2217166545 states generated (1,295,827 s/min), 267386636 distinct states found (142,951 ds/min), 45669973 states left on queue.
Progress(31) at 2014-07-05 22:29:45: 2218463974 states generated (1,297,431 s/min), 267536471 distinct states found (149,835 ds/min), 45690065 states left on queue.
Progress(31) at 2014-07-05 22:30:45: 2219650052 states generated (1,186,078 s/min), 267668717 distinct states found (132,246 ds/min), 45703703 states left on queue.
Progress(31) at 2014-07-05 22:31:45: 2220936691 states generated (1,286,636 s/min), 267811547 distinct states found (142,830 ds/min), 45717869 states left on queue.
Progress(31) at 2014-07-05 22:32:45: 2222231148 states generated (1,294,457 s/min), 267943461 distinct states found (131,914 ds/min), 45720338 states left on queue.
Progress(31) at 2014-07-05 22:33:45: 2223528658 states generated (1,297,510 s/min), 268076220 distinct states found (132,759 ds/min), 45723344 states left on queue.
Progress(31) at 2014-07-05 22:34:45: 2224825320 states generated (1,296,664 s/min), 268206472 distinct states found (130,252 ds/min), 45723932 states left on queue.
Progress(31) at 2014-07-05 22:35:45: 2225997142 states generated (1,171,821 s/min), 268323027 distinct states found (116,555 ds/min), 45723304 states left on queue.
Progress(31) at 2014-07-05 22:36:45: 2227283636 states generated (1,286,496 s/min), 268446256 distinct states found (123,229 ds/min), 45717884 states left on queue.
Progress(31) at 2014-07-05 22:37:45: 2228577845 states generated (1,294,207 s/min), 268578045 distinct states found (131,789 ds/min), 45720251 states left on queue.
Progress(31) at 2014-07-05 22:38:45: 2229874273 states generated (1,296,427 s/min), 268730726 distinct states found (152,681 ds/min), 45743293 states left on queue.
Progress(31) at 2014-07-05 22:39:45: 2231172415 states generated (1,298,146 s/min), 268870646 distinct states found (139,920 ds/min), 45753396 states left on queue.
Progress(31) at 2014-07-05 22:40:45: 2232378142 states generated (1,205,722 s/min), 269003572 distinct states found (132,926 ds/min), 45765750 states left on queue.
Progress(31) at 2014-07-05 22:41:45: 2233672357 states generated (1,294,217 s/min), 269136219 distinct states found (132,647 ds/min), 45768974 states left on queue.
Progress(31) at 2014-07-05 22:42:45: 2234961671 states generated (1,289,315 s/min), 269267864 distinct states found (131,645 ds/min), 45771689 states left on queue.
Progress(31) at 2014-07-05 22:43:45: 2236258491 states generated (1,296,819 s/min), 269398470 distinct states found (130,606 ds/min), 45772613 states left on queue.
Progress(31) at 2014-07-05 22:44:45: 2237558018 states generated (1,299,529 s/min), 269522765 distinct states found (124,295 ds/min), 45766953 states left on queue.
Progress(31) at 2014-07-05 22:45:45: 2238785298 states generated (1,227,278 s/min), 269641579 distinct states found (118,814 ds/min), 45763042 states left on queue.
Progress(31) at 2014-07-05 22:46:45: 2240079813 states generated (1,294,511 s/min), 269766303 distinct states found (124,724 ds/min), 45758314 states left on queue.
Progress(32) at 2014-07-05 22:47:45: 2241371787 states generated (1,291,978 s/min), 269921330 distinct states found (155,027 ds/min), 45784142 states left on queue.
Progress(32) at 2014-07-05 22:48:45: 2242670396 states generated (1,298,611 s/min), 270096103 distinct states found (174,773 ds/min), 45829056 states left on queue.
Progress(32) at 2014-07-05 22:49:45: 2243961917 states generated (1,291,516 s/min), 270260986 distinct states found (164,883 ds/min), 45864785 states left on queue.
Progress(32) at 2014-07-05 22:50:45: 2245186699 states generated (1,224,785 s/min), 270417791 distinct states found (156,805 ds/min), 45899113 states left on queue.
Progress(32) at 2014-07-05 22:51:45: 2246480383 states generated (1,293,682 s/min), 270580842 distinct states found (163,051 ds/min), 45932796 states left on queue.
Progress(32) at 2014-07-05 22:52:45: 2247772395 states generated (1,292,016 s/min), 270735579 distinct states found (154,737 ds/min), 45958327 states left on queue.
Progress(32) at 2014-07-05 22:53:45: 2249069978 states generated (1,297,583 s/min), 270899481 distinct states found (163,902 ds/min), 45992474 states left on queue.
Progress(32) at 2014-07-05 22:54:45: 2250363751 states generated (1,293,771 s/min), 271059899 distinct states found (160,418 ds/min), 46023514 states left on queue.
Progress(32) at 2014-07-05 22:55:45: 2251582255 states generated (1,218,504 s/min), 271209830 distinct states found (149,931 ds/min), 46051596 states left on queue.
Progress(32) at 2014-07-05 22:56:45: 2252866537 states generated (1,284,280 s/min), 271376001 distinct states found (166,171 ds/min), 46089339 states left on queue.
Progress(32) at 2014-07-05 22:57:45: 2254155249 states generated (1,288,714 s/min), 271536268 distinct states found (160,267 ds/min), 46120735 states left on queue.
Progress(32) at 2014-07-05 22:58:45: 2255447542 states generated (1,292,293 s/min), 271697459 distinct states found (161,191 ds/min), 46152698 states left on queue.
Progress(32) at 2014-07-05 22:59:45: 2256740510 states generated (1,292,966 s/min), 271865779 distinct states found (168,320 ds/min), 46191722 states left on queue.
Progress(32) at 2014-07-05 23:00:45: 2257950389 states generated (1,209,881 s/min), 272015876 distinct states found (150,097 ds/min), 46220827 states left on queue.
Progress(32) at 2014-07-05 23:01:45: 2259243185 states generated (1,292,793 s/min), 272172810 distinct states found (156,934 ds/min), 46248484 states left on queue.
Progress(32) at 2014-07-05 23:02:45: 2260536298 states generated (1,293,117 s/min), 272321819 distinct states found (149,009 ds/min), 46268179 states left on queue.
Progress(32) at 2014-07-05 23:03:45: 2261829213 states generated (1,292,915 s/min), 272484024 distinct states found (162,205 ds/min), 46301094 states left on queue.
Progress(32) at 2014-07-05 23:04:45: 2263121153 states generated (1,291,940 s/min), 272641907 distinct states found (157,883 ds/min), 46329782 states left on queue.
Progress(32) at 2014-07-05 23:05:45: 2264295950 states generated (1,174,796 s/min), 272782145 distinct states found (140,238 ds/min), 46352544 states left on queue.
Progress(32) at 2014-07-05 23:06:45: 2265591610 states generated (1,295,656 s/min), 272934506 distinct states found (152,361 ds/min), 46375340 states left on queue.
Progress(32) at 2014-07-05 23:07:45: 2266877618 states generated (1,286,008 s/min), 273098576 distinct states found (164,070 ds/min), 46410805 states left on queue.
Progress(32) at 2014-07-05 23:08:45: 2268171868 states generated (1,294,253 s/min), 273261364 distinct states found (162,788 ds/min), 46444168 states left on queue.
Progress(32) at 2014-07-05 23:09:45: 2269467019 states generated (1,295,151 s/min), 273413248 distinct states found (151,884 ds/min), 46466537 states left on queue.
Progress(32) at 2014-07-05 23:10:45: 2270602386 states generated (1,135,366 s/min), 273546635 distinct states found (133,387 ds/min), 46486387 states left on queue.
Progress(32) at 2014-07-05 23:11:45: 2271893403 states generated (1,291,020 s/min), 273708351 distinct states found (161,716 ds/min), 46519002 states left on queue.
Progress(32) at 2014-07-05 23:12:45: 2273182275 states generated (1,288,869 s/min), 273861750 distinct states found (153,399 ds/min), 46543515 states left on queue.
Progress(32) at 2014-07-05 23:13:45: 2274476179 states generated (1,293,908 s/min), 274019980 distinct states found (158,230 ds/min), 46572354 states left on queue.
Progress(32) at 2014-07-05 23:14:45: 2275770443 states generated (1,294,261 s/min), 274172526 distinct states found (152,546 ds/min), 46595474 states left on queue.
Progress(32) at 2014-07-05 23:15:45: 2276989715 states generated (1,219,270 s/min), 274313479 distinct states found (140,953 ds/min), 46614499 states left on queue.
Progress(32) at 2014-07-05 23:16:45: 2278254764 states generated (1,265,053 s/min), 274462326 distinct states found (148,847 ds/min), 46636841 states left on queue.
Progress(32) at 2014-07-05 23:17:45: 2279547445 states generated (1,292,678 s/min), 274609026 distinct states found (146,700 ds/min), 46654270 states left on queue.
Progress(32) at 2014-07-05 23:18:45: 2280841892 states generated (1,294,450 s/min), 274752846 distinct states found (143,820 ds/min), 46668650 states left on queue.
Progress(32) at 2014-07-05 23:19:45: 2282135640 states generated (1,293,745 s/min), 274901788 distinct states found (148,942 ds/min), 46688217 states left on queue.
Progress(32) at 2014-07-05 23:20:45: 2283330881 states generated (1,195,242 s/min), 275026378 distinct states found (124,590 ds/min), 46693283 states left on queue.
Progress(32) at 2014-07-05 23:21:45: 2284621582 states generated (1,290,703 s/min), 275175284 distinct states found (148,906 ds/min), 46713117 states left on queue.
Progress(32) at 2014-07-05 23:22:45: 2285907382 states generated (1,285,799 s/min), 275312406 distinct states found (137,122 ds/min), 46721659 states left on queue.
Progress(32) at 2014-07-05 23:23:45: 2287197816 states generated (1,290,432 s/min), 275450057 distinct states found (137,651 ds/min), 46730268 states left on queue.
Progress(32) at 2014-07-05 23:24:45: 2288485111 states generated (1,287,298 s/min), 275592295 distinct states found (142,238 ds/min), 46743775 states left on queue.
Progress(32) at 2014-07-05 23:25:46: 2289645528 states generated (1,160,418 s/min), 275738025 distinct states found (145,730 ds/min), 46773465 states left on queue.
Progress(32) at 2014-07-05 23:26:46: 2290943259 states generated (1,297,725 s/min), 275888242 distinct states found (150,217 ds/min), 46793910 states left on queue.
Progress(32) at 2014-07-05 23:27:46: 2292236105 states generated (1,292,849 s/min), 276031786 distinct states found (143,544 ds/min), 46808168 states left on queue.
Progress(32) at 2014-07-05 23:28:46: 2293528047 states generated (1,291,938 s/min), 276171037 distinct states found (139,251 ds/min), 46818224 states left on queue.
Progress(32) at 2014-07-05 23:29:46: 2294826144 states generated (1,298,105 s/min), 276313929 distinct states found (142,892 ds/min), 46831307 states left on queue.
Progress(32) at 2014-07-05 23:30:46: 2296015698 states generated (1,189,551 s/min), 276435056 distinct states found (121,127 ds/min), 46833479 states left on queue.
Progress(32) at 2014-07-05 23:31:46: 2297311315 states generated (1,295,618 s/min), 276570353 distinct states found (135,297 ds/min), 46839215 states left on queue.
Progress(32) at 2014-07-05 23:32:46: 2298605261 states generated (1,293,947 s/min), 276742768 distinct states found (172,415 ds/min), 46882233 states left on queue.
Progress(32) at 2014-07-05 23:33:46: 2299905321 states generated (1,300,059 s/min), 276911013 distinct states found (168,245 ds/min), 46920472 states left on queue.
Progress(32) at 2014-07-05 23:34:46: 2301199413 states generated (1,294,090 s/min), 277069604 distinct states found (158,591 ds/min), 46949654 states left on queue.
Progress(32) at 2014-07-05 23:35:46: 2302406085 states generated (1,206,671 s/min), 277214834 distinct states found (145,230 ds/min), 46974218 states left on queue.
Progress(32) at 2014-07-05 23:36:46: 2303705847 states generated (1,299,764 s/min), 277369168 distinct states found (154,334 ds/min), 46998576 states left on queue.
Progress(32) at 2014-07-05 23:37:46: 2305001753 states generated (1,295,905 s/min), 277536751 distinct states found (167,583 ds/min), 47036568 states left on queue.
Progress(32) at 2014-07-05 23:38:46: 2306293600 states generated (1,291,845 s/min), 277686615 distinct states found (149,864 ds/min), 47057246 states left on queue.
Progress(32) at 2014-07-05 23:39:46: 2307591985 states generated (1,298,390 s/min), 277833311 distinct states found (146,696 ds/min), 47074105 states left on queue.
Progress(32) at 2014-07-05 23:40:46: 2308799231 states generated (1,207,245 s/min), 277970172 distinct states found (136,861 ds/min), 47090242 states left on queue.
Progress(32) at 2014-07-05 23:41:46: 2310097780 states generated (1,298,547 s/min), 278122682 distinct states found (152,510 ds/min), 47112895 states left on queue.
Progress(32) at 2014-07-05 23:42:46: 2311392071 states generated (1,294,295 s/min), 278274658 distinct states found (151,976 ds/min), 47135442 states left on queue.
Progress(32) at 2014-07-05 23:43:46: 2312688784 states generated (1,296,713 s/min), 278419192 distinct states found (144,534 ds/min), 47150305 states left on queue.
Progress(32) at 2014-07-05 23:44:46: 2313982471 states generated (1,293,684 s/min), 278576064 distinct states found (156,872 ds/min), 47177805 states left on queue.
Progress(32) at 2014-07-05 23:45:46: 2315211877 states generated (1,229,407 s/min), 278726824 distinct states found (150,760 ds/min), 47205629 states left on queue.
Progress(32) at 2014-07-05 23:46:46: 2316506962 states generated (1,295,081 s/min), 278877604 distinct states found (150,780 ds/min), 47226898 states left on queue.
Progress(32) at 2014-07-05 23:47:46: 2317801645 states generated (1,294,686 s/min), 279021929 distinct states found (144,325 ds/min), 47241757 states left on queue.
Progress(32) at 2014-07-05 23:48:46: 2319093036 states generated (1,291,393 s/min), 279165149 distinct states found (143,220 ds/min), 47255837 states left on queue.
Progress(32) at 2014-07-05 23:49:46: 2320386531 states generated (1,293,491 s/min), 279318726 distinct states found (153,577 ds/min), 47280064 states left on queue.
Progress(32) at 2014-07-05 23:50:46: 2321575380 states generated (1,188,851 s/min), 279462165 distinct states found (143,439 ds/min), 47304619 states left on queue.
Progress(32) at 2014-07-05 23:51:46: 2322866343 states generated (1,290,961 s/min), 279608535 distinct states found (146,370 ds/min), 47321894 states left on queue.
